dispatching_zone_id,zone_tier,date,month,day_of_week,is_weekend,active_vehicles,trips,trips_per_vehicle,event_label,daily_multiplier
Z08_Ghaziabad,low,2023-08-17,8,Thursday,0,360,2713,7.54,normal,0.95
Z01_CP_NewDelhi,mega,2023-08-18,8,Friday,0,4003,34215,8.55,normal,1.0582
Z02_Gurugram_Cyber,mega,2023-08-18,8,Friday,0,3570,29800,8.35,normal,1.0582
Z03_Noida_Sector18,high,2023-08-18,8,Friday,0,2042,14357,7.03,normal,1.0582
Z04_Dwarka_Airport,high,2023-08-18,8,Friday,0,1611,14276,8.86,normal,1.0582
Z05_Lajpat_SouthDelhi,medium,2023-08-18,8,Friday,0,998,7141,7.16,normal,1.0582
Z06_Rohini_NorthWest,medium,2023-08-18,8,Friday,0,816,8258,10.12,normal,1.0582
Z07_Faridabad,low,2023-08-18,8,Friday,0,455,3825,8.41,normal,1.0582
Z08_Ghaziabad,low,2023-08-18,8,Friday,0,425,2350,5.53,normal,1.0582
Z01_CP_NewDelhi,mega,2023-08-19,8,Saturday,1,4282,34599,8.08,normal,1.1567
Z02_Gurugram_Cyber,mega,2023-08-19,8,Saturday,1,3556,32012,9.0,normal,1.1567
Z03_Noida_Sector18,high,2023-08-19,8,Saturday,1,2130,21195,9.95,normal,1.1567
Z04_Dwarka_Airport,high,2023-08-19,8,Saturday,1,1876,18974,10.11,normal,1.1567
Z05_Lajpat_SouthDelhi,medium,2023-08-19,8,Saturday,1,1043,8117,7.78,normal,1.1567
Z06_Rohini_NorthWest,medium,2023-08-19,8,Saturday,1,890,7035,7.9,normal,1.1567
Z07_Faridabad,low,2023-08-19,8,Saturday,1,496,3647,7.35,normal,1.1567
Z08_Ghaziabad,low,2023-08-19,8,Saturday,1,434,3126,7.2,normal,1.1567
Z01_CP_NewDelhi,mega,2023-08-20,8,Sunday,1,3617,22739,6.29,normal,1.0101
Z02_Gurugram_Cyber,mega,2023-08-20,8,Sunday,1,3302,24629,7.46,normal,1.0101
Z03_Noida_Sector18,high,2023-08-20,8,Sunday,1,1837,16955,9.23,normal,1.0101
Z04_Dwarka_Airport,high,2023-08-20,8,Sunday,1,1527,12342,8.08,normal,1.0101
Z05_Lajpat_SouthDelhi,medium,2023-08-20,8,Sunday,1,937,9994,10.67,normal,1.0101
Z06_Rohini_NorthWest,medium,2023-08-20,8,Sunday,1,778,6568,8.44,normal,1.0101
Z07_Faridabad,low,2023-08-20,8,Sunday,1,419,3794,9.05,normal,1.0101
Z08_Ghaziabad,low,2023-08-20,8,Sunday,1,402,3823,9.51,normal,1.0101
Z01_CP_NewDelhi,mega,2023-08-21,8,Monday,0,3609,30836,8.54,normal,0.9026
Z02_Gurugram_Cyber,mega,2023-08-21,8,Monday,0,2994,29336,9.8,normal,0.9026
Z03_Noida_Sector18,high,2023-08-21,8,Monday,0,1671,14676,8.78,normal,0.9026
Z04_Dwarka_Airport,high,2023-08-21,8,Monday,0,1469,9404,6.4,normal,0.9026
Z05_Lajpat_SouthDelhi,medium,2023-08-21,8,Monday,0,904,8392,9.28,normal,0.9026
Z06_Rohini_NorthWest,medium,2023-08-21,8,Monday,0,718,6245,8.7,normal,0.9026
Z07_Faridabad,low,2023-08-21,8,Monday,0,356,2157,6.06,normal,0.9026
Z08_Ghaziabad,low,2023-08-21,8,Monday,0,325,3718,11.44,normal,0.9026
Z01_CP_NewDelhi,mega,2023-08-22,8,Tuesday,0,3507,27374,7.81,normal,0.9227
Z02_Gurugram_Cyber,mega,2023-08-22,8,Tuesday,0,3005,29221,9.72,normal,0.9227
Z03_Noida_Sector18,high,2023-08-22,8,Tuesday,0,1831,14400,7.86,normal,0.9227
Z04_Dwarka_Airport,high,2023-08-22,8,Tuesday,0,1479,12078,8.17,normal,0.9227
Z05_Lajpat_SouthDelhi,medium,2023-08-22,8,Tuesday,0,889,8908,10.02,normal,0.9227
Z06_Rohini_NorthWest,medium,2023-08-22,8,Tuesday,0,761,5900,7.75,normal,0.9227
Z07_Faridabad,low,2023-08-22,8,Tuesday,0,385,3044,7.91,normal,0.9227
Z08_Ghaziabad,low,2023-08-22,8,Tuesday,0,352,2894,8.22,normal,0.9227
Z01_CP_NewDelhi,mega,2023-08-23,8,Wednesday,0,3547,30215,8.52,normal,0.9427
Z02_Gurugram_Cyber,mega,2023-08-23,8,Wednesday,0,3096,22951,7.41,normal,0.9427
Z03_Noida_Sector18,high,2023-08-23,8,Wednesday,0,1817,17066,9.39,normal,0.9427
Z04_Dwarka_Airport,high,2023-08-23,8,Wednesday,0,1533,11313,7.38,normal,0.9427
Z05_Lajpat_SouthDelhi,medium,2023-08-23,8,Wednesday,0,918,7487,8.16,normal,0.9427
Z06_Rohini_NorthWest,medium,2023-08-23,8,Wednesday,0,728,6601,9.07,normal,0.9427
Z07_Faridabad,low,2023-08-23,8,Wednesday,0,405,3250,8.02,normal,0.9427
Z08_Ghaziabad,low,2023-08-23,8,Wednesday,0,371,3557,9.59,normal,0.9427
Z01_CP_NewDelhi,mega,2023-08-24,8,Thursday,0,2212,18534,8.38,Monsoon_Heavy_Citywide,0.5813
Z02_Gurugram_Cyber,mega,2023-08-24,8,Thursday,0,1937,17916,9.25,Monsoon_Heavy_Citywide,0.5813
Z03_Noida_Sector18,high,2023-08-24,8,Thursday,0,1100,11672,10.61,Monsoon_Heavy_Citywide,0.5813
Z04_Dwarka_Airport,high,2023-08-24,8,Thursday,0,919,7515,8.18,Monsoon_Heavy_Citywide,0.5813
Z05_Lajpat_SouthDelhi,medium,2023-08-24,8,Thursday,0,551,3905,7.09,Monsoon_Heavy_Citywide,0.5813
Z06_Rohini_NorthWest,medium,2023-08-24,8,Thursday,0,452,3934,8.7,Monsoon_Heavy_Citywide,0.5813
Z07_Faridabad,low,2023-08-24,8,Thursday,0,232,1712,7.38,Monsoon_Heavy_Citywide,0.5813
Z08_Ghaziabad,low,2023-08-24,8,Thursday,0,215,1535,7.14,Monsoon_Heavy_Citywide,0.5813
Z01_CP_NewDelhi,mega,2023-08-25,8,Friday,0,3948,42486,10.76,normal,1.0615
Z02_Gurugram_Cyber,mega,2023-08-25,8,Friday,0,3375,39475,11.7,normal,1.0615
Z03_Noida_Sector18,high,2023-08-25,8,Friday,0,1987,14712,7.4,normal,1.0615
Z04_Dwarka_Airport,high,2023-08-25,8,Friday,0,1751,12404,7.08,normal,1.0615
Z05_Lajpat_SouthDelhi,medium,2023-08-25,8,Friday,0,1033,9190,8.9,normal,1.0615
Z06_Rohini_NorthWest,medium,2023-08-25,8,Friday,0,811,6649,8.2,normal,1.0615
Z07_Faridabad,low,2023-08-25,8,Friday,0,430,3731,8.68,normal,1.0615
Z08_Ghaziabad,low,2023-08-25,8,Friday,0,396,3721,9.4,normal,1.0615
Z01_CP_NewDelhi,mega,2023-08-26,8,Saturday,1,4313,33458,7.76,normal,1.1603
Z02_Gurugram_Cyber,mega,2023-08-26,8,Saturday,1,3577,26894,7.52,normal,1.1603
Z03_Noida_Sector18,high,2023-08-26,8,Saturday,1,2330,21901,9.4,normal,1.1603
Z04_Dwarka_Airport,high,2023-08-26,8,Saturday,1,1805,15515,8.6,normal,1.1603
Z05_Lajpat_SouthDelhi,medium,2023-08-26,8,Saturday,1,1123,8337,7.42,normal,1.1603
Z06_Rohini_NorthWest,medium,2023-08-26,8,Saturday,1,851,8119,9.54,normal,1.1603
Z07_Faridabad,low,2023-08-26,8,Saturday,1,504,4142,8.22,normal,1.1603
Z08_Ghaziabad,low,2023-08-26,8,Saturday,1,422,4154,9.84,normal,1.1603
Z01_CP_NewDelhi,mega,2023-08-27,8,Sunday,1,3792,30540,8.05,normal,1.0132
Z02_Gurugram_Cyber,mega,2023-08-27,8,Sunday,1,3054,29296,9.59,normal,1.0132
Z03_Noida_Sector18,high,2023-08-27,8,Sunday,1,1904,17613,9.25,normal,1.0132
Z04_Dwarka_Airport,high,2023-08-27,8,Sunday,1,1614,14448,8.95,normal,1.0132
Z05_Lajpat_SouthDelhi,medium,2023-08-27,8,Sunday,1,917,7581,8.27,normal,1.0132
Z06_Rohini_NorthWest,medium,2023-08-27,8,Sunday,1,791,7078,8.95,normal,1.0132
Z07_Faridabad,low,2023-08-27,8,Sunday,1,431,3750,8.7,normal,1.0132
Z08_Ghaziabad,low,2023-08-27,8,Sunday,1,364,3069,8.43,normal,1.0132
Z01_CP_NewDelhi,mega,2023-08-28,8,Monday,0,3311,27163,8.2,normal,0.9054
Z02_Gurugram_Cyber,mega,2023-08-28,8,Monday,0,2777,23995,8.64,normal,0.9054
Z03_Noida_Sector18,high,2023-08-28,8,Monday,0,1668,11420,6.85,normal,0.9054
Z04_Dwarka_Airport,high,2023-08-28,8,Monday,0,1432,12016,8.39,normal,0.9054
Z05_Lajpat_SouthDelhi,medium,2023-08-28,8,Monday,0,814,6827,8.39,normal,0.9054
Z06_Rohini_NorthWest,medium,2023-08-28,8,Monday,0,707,6170,8.73,normal,0.9054
Z07_Faridabad,low,2023-08-28,8,Monday,0,383,2936,7.67,normal,0.9054
Z08_Ghaziabad,low,2023-08-28,8,Monday,0,347,2584,7.45,normal,0.9054
Z01_CP_NewDelhi,mega,2023-08-29,8,Tuesday,0,3355,29617,8.83,normal,0.9255
Z02_Gurugram_Cyber,mega,2023-08-29,8,Tuesday,0,2832,24304,8.58,normal,0.9255
Z03_Noida_Sector18,high,2023-08-29,8,Tuesday,0,1800,19471,10.82,normal,0.9255
Z04_Dwarka_Airport,high,2023-08-29,8,Tuesday,0,1514,13013,8.6,normal,0.9255
Z05_Lajpat_SouthDelhi,medium,2023-08-29,8,Tuesday,0,852,6225,7.31,normal,0.9255
Z06_Rohini_NorthWest,medium,2023-08-29,8,Tuesday,0,739,6593,8.92,normal,0.9255
Z07_Faridabad,low,2023-08-29,8,Tuesday,0,408,3408,8.35,normal,0.9255
Z08_Ghaziabad,low,2023-08-29,8,Tuesday,0,341,2904,8.52,normal,0.9255
Z01_CP_NewDelhi,mega,2023-08-30,8,Wednesday,0,3551,27889,7.85,normal,0.9456
Z02_Gurugram_Cyber,mega,2023-08-30,8,Wednesday,0,2990,22367,7.48,normal,0.9456
Z03_Noida_Sector18,high,2023-08-30,8,Wednesday,0,1855,14410,7.77,normal,0.9456
Z04_Dwarka_Airport,high,2023-08-30,8,Wednesday,0,1489,12402,8.33,normal,0.9456
Z05_Lajpat_SouthDelhi,medium,2023-08-30,8,Wednesday,0,930,6715,7.22,normal,0.9456
Z06_Rohini_NorthWest,medium,2023-08-30,8,Wednesday,0,702,6641,9.46,normal,0.9456
Z07_Faridabad,low,2023-08-30,8,Wednesday,0,379,4142,10.93,normal,0.9456
Z08_Ghaziabad,low,2023-08-30,8,Wednesday,0,361,2115,5.86,normal,0.9456
Z01_CP_NewDelhi,mega,2023-08-31,8,Thursday,0,3579,33201,9.28,normal,0.9559
Z02_Gurugram_Cyber,mega,2023-08-31,8,Thursday,0,3193,33419,10.47,normal,0.9559
Z03_Noida_Sector18,high,2023-08-31,8,Thursday,0,1907,17224,9.03,normal,0.9559
Z04_Dwarka_Airport,high,2023-08-31,8,Thursday,0,1576,11945,7.58,normal,0.9559
Z05_Lajpat_SouthDelhi,medium,2023-08-31,8,Thursday,0,871,7416,8.51,normal,0.9559
Z06_Rohini_NorthWest,medium,2023-08-31,8,Thursday,0,742,6629,8.93,normal,0.9559
Z07_Faridabad,low,2023-08-31,8,Thursday,0,393,3349,8.52,normal,0.9559
Z08_Ghaziabad,low,2023-08-31,8,Thursday,0,368,3117,8.47,normal,0.9559
Z01_CP_NewDelhi,mega,2023-09-01,9,Friday,0,4783,41257,8.63,normal,1.21
Z02_Gurugram_Cyber,mega,2023-09-01,9,Friday,0,3712,33204,8.95,normal,1.21
Z03_Noida_Sector18,high,2023-09-01,9,Friday,0,2393,19730,8.24,normal,1.21
Z04_Dwarka_Airport,high,2023-09-01,9,Friday,0,1890,16510,8.74,normal,1.21
Z05_Lajpat_SouthDelhi,medium,2023-09-01,9,Friday,0,1128,12957,11.49,normal,1.21
Z06_Rohini_NorthWest,medium,2023-09-01,9,Friday,0,916,8857,9.67,normal,1.21
Z07_Faridabad,low,2023-09-01,9,Friday,0,529,4867,9.2,normal,1.21
Z08_Ghaziabad,low,2023-09-01,9,Friday,0,474,3930,8.29,normal,1.21
Z01_CP_NewDelhi,mega,2023-09-02,9,Saturday,1,4849,46734,9.64,normal,1.3226
Z02_Gurugram_Cyber,mega,2023-09-02,9,Saturday,1,4469,38675,8.65,normal,1.3226
Z03_Noida_Sector18,high,2023-09-02,9,Saturday,1,2405,21160,8.8,normal,1.3226
Z04_Dwarka_Airport,high,2023-09-02,9,Saturday,1,2209,19842,8.98,normal,1.3226
Z05_Lajpat_SouthDelhi,medium,2023-09-02,9,Saturday,1,1233,10401,8.44,normal,1.3226
Z06_Rohini_NorthWest,medium,2023-09-02,9,Saturday,1,1066,8436,7.91,normal,1.3226
Z07_Faridabad,low,2023-09-02,9,Saturday,1,554,4291,7.75,normal,1.3226
Z08_Ghaziabad,low,2023-09-02,9,Saturday,1,495,4852,9.8,normal,1.3226
Z01_CP_NewDelhi,mega,2023-09-03,9,Sunday,1,4402,34887,7.93,normal,1.155
Z02_Gurugram_Cyber,mega,2023-09-03,9,Sunday,1,3771,35500,9.41,normal,1.155
Z03_Noida_Sector18,high,2023-09-03,9,Sunday,1,2135,18804,8.81,normal,1.155
Z04_Dwarka_Airport,high,2023-09-03,9,Sunday,1,1880,15049,8.0,normal,1.155
Z05_Lajpat_SouthDelhi,medium,2023-09-03,9,Sunday,1,1112,13095,11.78,normal,1.155
Z06_Rohini_NorthWest,medium,2023-09-03,9,Sunday,1,855,7425,8.68,normal,1.155
Z07_Faridabad,low,2023-09-03,9,Sunday,1,511,3465,6.78,normal,1.155
Z08_Ghaziabad,low,2023-09-03,9,Sunday,1,414,2425,5.86,normal,1.155
Z01_CP_NewDelhi,mega,2023-09-04,9,Monday,0,3939,27035,6.86,normal,1.0321
Z02_Gurugram_Cyber,mega,2023-09-04,9,Monday,0,3171,25479,8.04,normal,1.0321
Z03_Noida_Sector18,high,2023-09-04,9,Monday,0,1951,14701,7.54,normal,1.0321
Z04_Dwarka_Airport,high,2023-09-04,9,Monday,0,1681,13432,7.99,normal,1.0321
Z05_Lajpat_SouthDelhi,medium,2023-09-04,9,Monday,0,970,8815,9.09,normal,1.0321
Z06_Rohini_NorthWest,medium,2023-09-04,9,Monday,0,814,6876,8.45,normal,1.0321
Z07_Faridabad,low,2023-09-04,9,Monday,0,407,3232,7.94,normal,1.0321
Z08_Ghaziabad,low,2023-09-04,9,Monday,0,411,3832,9.32,normal,1.0321
Z01_CP_NewDelhi,mega,2023-09-05,9,Tuesday,0,4028,38761,9.62,normal,1.055
Z02_Gurugram_Cyber,mega,2023-09-05,9,Tuesday,0,3199,26766,8.37,normal,1.055
Z03_Noida_Sector18,high,2023-09-05,9,Tuesday,0,1941,10918,5.62,normal,1.055
Z04_Dwarka_Airport,high,2023-09-05,9,Tuesday,0,1658,10036,6.05,normal,1.055
Z05_Lajpat_SouthDelhi,medium,2023-09-05,9,Tuesday,0,1002,8813,8.8,normal,1.055
Z06_Rohini_NorthWest,medium,2023-09-05,9,Tuesday,0,865,9069,10.48,normal,1.055
Z07_Faridabad,low,2023-09-05,9,Tuesday,0,427,3771,8.83,normal,1.055
Z08_Ghaziabad,low,2023-09-05,9,Tuesday,0,378,3438,9.1,normal,1.055
Z01_CP_NewDelhi,mega,2023-09-06,9,Wednesday,0,4076,41027,10.07,normal,1.0779
Z02_Gurugram_Cyber,mega,2023-09-06,9,Wednesday,0,3358,37311,11.11,normal,1.0779
Z03_Noida_Sector18,high,2023-09-06,9,Wednesday,0,1946,20838,10.71,normal,1.0779
Z04_Dwarka_Airport,high,2023-09-06,9,Wednesday,0,1826,13741,7.53,normal,1.0779
Z05_Lajpat_SouthDelhi,medium,2023-09-06,9,Wednesday,0,1023,8442,8.25,normal,1.0779
Z06_Rohini_NorthWest,medium,2023-09-06,9,Wednesday,0,859,5744,6.69,normal,1.0779
Z07_Faridabad,low,2023-09-06,9,Wednesday,0,436,3404,7.81,normal,1.0779
Z08_Ghaziabad,low,2023-09-06,9,Wednesday,0,410,4188,10.21,normal,1.0779
Z01_CP_NewDelhi,mega,2023-09-07,9,Thursday,0,3915,36909,9.43,normal,1.0896
Z02_Gurugram_Cyber,mega,2023-09-07,9,Thursday,0,3360,26583,7.91,normal,1.0896
Z03_Noida_Sector18,high,2023-09-07,9,Thursday,0,2041,17716,8.68,normal,1.0896
Z04_Dwarka_Airport,high,2023-09-07,9,Thursday,0,1845,16072,8.71,normal,1.0896
Z05_Lajpat_SouthDelhi,medium,2023-09-07,9,Thursday,0,980,7279,7.43,normal,1.0896
Z06_Rohini_NorthWest,medium,2023-09-07,9,Thursday,0,895,6174,6.9,normal,1.0896
Z07_Faridabad,low,2023-09-07,9,Thursday,0,444,5028,11.32,normal,1.0896
Z08_Ghaziabad,low,2023-09-07,9,Thursday,0,433,4031,9.31,normal,1.0896
Z01_CP_NewDelhi,mega,2023-09-08,9,Friday,0,4764,46567,9.77,normal,1.2137
Z02_Gurugram_Cyber,mega,2023-09-08,9,Friday,0,3709,40910,11.03,normal,1.2137
Z03_Noida_Sector18,high,2023-09-08,9,Friday,0,2242,19440,8.67,normal,1.2137
Z04_Dwarka_Airport,high,2023-09-08,9,Friday,0,2051,16337,7.97,normal,1.2137
Z05_Lajpat_SouthDelhi,medium,2023-09-08,9,Friday,0,1092,11939,10.93,normal,1.2137
Z06_Rohini_NorthWest,medium,2023-09-08,9,Friday,0,938,7884,8.41,normal,1.2137
Z07_Faridabad,low,2023-09-08,9,Friday,0,534,4737,8.87,normal,1.2137
Z08_Ghaziabad,low,2023-09-08,9,Friday,0,435,2972,6.83,normal,1.2137
Z01_CP_NewDelhi,mega,2023-09-09,9,Saturday,1,4899,41465,8.46,normal,1.3266
Z02_Gurugram_Cyber,mega,2023-09-09,9,Saturday,1,4403,34722,7.89,normal,1.3266
Z03_Noida_Sector18,high,2023-09-09,9,Saturday,1,2532,25200,9.95,normal,1.3266
Z04_Dwarka_Airport,high,2023-09-09,9,Saturday,1,2160,23457,10.86,normal,1.3266
Z05_Lajpat_SouthDelhi,medium,2023-09-09,9,Saturday,1,1292,10187,7.88,normal,1.3266
Z06_Rohini_NorthWest,medium,2023-09-09,9,Saturday,1,1038,9093,8.76,normal,1.3266
Z07_Faridabad,low,2023-09-09,9,Saturday,1,563,5742,10.2,normal,1.3266
Z08_Ghaziabad,low,2023-09-09,9,Saturday,1,485,3921,8.08,normal,1.3266
Z01_CP_NewDelhi,mega,2023-09-10,9,Sunday,1,4640,33969,7.32,normal,1.1585
Z02_Gurugram_Cyber,mega,2023-09-10,9,Sunday,1,3753,22411,5.97,normal,1.1585
Z03_Noida_Sector18,high,2023-09-10,9,Sunday,1,2177,15980,7.34,normal,1.1585
Z04_Dwarka_Airport,high,2023-09-10,9,Sunday,1,1791,13950,7.79,normal,1.1585
Z05_Lajpat_SouthDelhi,medium,2023-09-10,9,Sunday,1,1061,8076,7.61,normal,1.1585
Z06_Rohini_NorthWest,medium,2023-09-10,9,Sunday,1,858,6835,7.97,normal,1.1585
Z07_Faridabad,low,2023-09-10,9,Sunday,1,502,4293,8.55,normal,1.1585
Z08_Ghaziabad,low,2023-09-10,9,Sunday,1,458,4206,9.18,normal,1.1585
Z01_CP_NewDelhi,mega,2023-09-11,9,Monday,0,3937,37862,9.62,normal,1.0352
Z02_Gurugram_Cyber,mega,2023-09-11,9,Monday,0,3503,25961,7.41,normal,1.0352
Z03_Noida_Sector18,high,2023-09-11,9,Monday,0,1902,16507,8.68,normal,1.0352
Z04_Dwarka_Airport,high,2023-09-11,9,Monday,0,1570,13385,8.53,normal,1.0352
Z05_Lajpat_SouthDelhi,medium,2023-09-11,9,Monday,0,927,7912,8.54,normal,1.0352
Z06_Rohini_NorthWest,medium,2023-09-11,9,Monday,0,812,8570,10.55,normal,1.0352
Z07_Faridabad,low,2023-09-11,9,Monday,0,457,4657,10.19,normal,1.0352
Z08_Ghaziabad,low,2023-09-11,9,Monday,0,391,2830,7.24,normal,1.0352
Z01_CP_NewDelhi,mega,2023-09-12,9,Tuesday,0,3870,30004,7.75,normal,1.0582
Z02_Gurugram_Cyber,mega,2023-09-12,9,Tuesday,0,3410,21816,6.4,normal,1.0582
Z03_Noida_Sector18,high,2023-09-12,9,Tuesday,0,1924,11947,6.21,normal,1.0582
Z04_Dwarka_Airport,high,2023-09-12,9,Tuesday,0,1710,11858,6.93,normal,1.0582
Z05_Lajpat_SouthDelhi,medium,2023-09-12,9,Tuesday,0,1036,7020,6.78,normal,1.0582
Z06_Rohini_NorthWest,medium,2023-09-12,9,Tuesday,0,850,9445,11.11,normal,1.0582
Z07_Faridabad,low,2023-09-12,9,Tuesday,0,430,3191,7.42,normal,1.0582
Z08_Ghaziabad,low,2023-09-12,9,Tuesday,0,385,2929,7.61,normal,1.0582
Z01_CP_NewDelhi,mega,2023-09-13,9,Wednesday,0,4205,24941,5.93,normal,1.0812
Z02_Gurugram_Cyber,mega,2023-09-13,9,Wednesday,0,3485,30806,8.84,normal,1.0812
Z03_Noida_Sector18,high,2023-09-13,9,Wednesday,0,1950,16841,8.64,normal,1.0812
Z04_Dwarka_Airport,high,2023-09-13,9,Wednesday,0,1703,15144,8.89,normal,1.0812
Z05_Lajpat_SouthDelhi,medium,2023-09-13,9,Wednesday,0,1074,9287,8.65,normal,1.0812
Z06_Rohini_NorthWest,medium,2023-09-13,9,Wednesday,0,840,5925,7.05,normal,1.0812
Z07_Faridabad,low,2023-09-13,9,Wednesday,0,437,3452,7.9,normal,1.0812
Z08_Ghaziabad,low,2023-09-13,9,Wednesday,0,405,4435,10.95,normal,1.0812
Z01_CP_NewDelhi,mega,2023-09-14,9,Thursday,0,4277,31693,7.41,normal,1.0929
Z02_Gurugram_Cyber,mega,2023-09-14,9,Thursday,0,3673,30167,8.21,normal,1.0929
Z03_Noida_Sector18,high,2023-09-14,9,Thursday,0,2084,14265,6.85,normal,1.0929
Z04_Dwarka_Airport,high,2023-09-14,9,Thursday,0,1753,16146,9.21,normal,1.0929
Z05_Lajpat_SouthDelhi,medium,2023-09-14,9,Thursday,0,992,8938,9.01,normal,1.0929
Z06_Rohini_NorthWest,medium,2023-09-14,9,Thursday,0,890,8033,9.03,normal,1.0929
Z07_Faridabad,low,2023-09-14,9,Thursday,0,445,3245,7.29,normal,1.0929
Z08_Ghaziabad,low,2023-09-14,9,Thursday,0,415,4020,9.69,normal,1.0929
Z01_CP_NewDelhi,mega,2023-09-15,9,Friday,0,4411,35633,8.08,normal,1.2174
Z02_Gurugram_Cyber,mega,2023-09-15,9,Friday,0,4044,20569,5.09,normal,1.2174
Z03_Noida_Sector18,high,2023-09-15,9,Friday,0,2398,22786,9.5,normal,1.2174
Z04_Dwarka_Airport,high,2023-09-15,9,Friday,0,1927,19130,9.93,normal,1.2174
Z05_Lajpat_SouthDelhi,medium,2023-09-15,9,Friday,0,1179,12725,10.79,normal,1.2174
Z06_Rohini_NorthWest,medium,2023-09-15,9,Friday,0,995,9081,9.13,normal,1.2174
Z07_Faridabad,low,2023-09-15,9,Friday,0,485,5339,11.01,normal,1.2174
Z08_Ghaziabad,low,2023-09-15,9,Friday,0,462,4051,8.77,normal,1.2174
Z01_CP_NewDelhi,mega,2023-09-16,9,Saturday,1,4915,50673,10.31,normal,1.3307
Z02_Gurugram_Cyber,mega,2023-09-16,9,Saturday,1,4353,38555,8.86,normal,1.3307
Z03_Noida_Sector18,high,2023-09-16,9,Saturday,1,2403,18029,7.5,normal,1.3307
Z04_Dwarka_Airport,high,2023-09-16,9,Saturday,1,2062,19224,9.32,normal,1.3307
Z05_Lajpat_SouthDelhi,medium,2023-09-16,9,Saturday,1,1226,8845,7.21,normal,1.3307
Z06_Rohini_NorthWest,medium,2023-09-16,9,Saturday,1,1046,8290,7.93,normal,1.3307
Z07_Faridabad,low,2023-09-16,9,Saturday,1,548,5216,9.52,normal,1.3307
Z08_Ghaziabad,low,2023-09-16,9,Saturday,1,495,4593,9.28,normal,1.3307
Z01_CP_NewDelhi,mega,2023-09-17,9,Sunday,1,4231,36221,8.56,normal,1.1621
Z02_Gurugram_Cyber,mega,2023-09-17,9,Sunday,1,3605,24535,6.81,normal,1.1621
Z03_Noida_Sector18,high,2023-09-17,9,Sunday,1,2110,17918,8.49,normal,1.1621
Z04_Dwarka_Airport,high,2023-09-17,9,Sunday,1,1871,18176,9.71,normal,1.1621
Z05_Lajpat_SouthDelhi,medium,2023-09-17,9,Sunday,1,1124,9857,8.77,normal,1.1621
Z06_Rohini_NorthWest,medium,2023-09-17,9,Sunday,1,927,6738,7.27,normal,1.1621
Z07_Faridabad,low,2023-09-17,9,Sunday,1,480,4052,8.44,normal,1.1621
Z08_Ghaziabad,low,2023-09-17,9,Sunday,1,456,2583,5.66,normal,1.1621
Z01_CP_NewDelhi,mega,2023-09-18,9,Monday,0,4029,37300,9.26,normal,1.0384
Z02_Gurugram_Cyber,mega,2023-09-18,9,Monday,0,3387,33315,9.84,normal,1.0384
Z03_Noida_Sector18,high,2023-09-18,9,Monday,0,2046,19785,9.67,normal,1.0384
Z04_Dwarka_Airport,high,2023-09-18,9,Monday,0,1637,10110,6.18,normal,1.0384
Z05_Lajpat_SouthDelhi,medium,2023-09-18,9,Monday,0,981,11572,11.8,normal,1.0384
Z06_Rohini_NorthWest,medium,2023-09-18,9,Monday,0,770,6685,8.68,normal,1.0384
Z07_Faridabad,low,2023-09-18,9,Monday,0,447,3884,8.69,normal,1.0384
Z08_Ghaziabad,low,2023-09-18,9,Monday,0,375,3262,8.7,normal,1.0384
Z01_CP_NewDelhi,mega,2023-09-19,9,Tuesday,0,3903,34532,8.85,normal,1.0615
Z02_Gurugram_Cyber,mega,2023-09-19,9,Tuesday,0,3530,26453,7.49,normal,1.0615
Z03_Noida_Sector18,high,2023-09-19,9,Tuesday,0,2040,15332,7.52,normal,1.0615
Z04_Dwarka_Airport,high,2023-09-19,9,Tuesday,0,1792,14669,8.19,normal,1.0615
Z05_Lajpat_SouthDelhi,medium,2023-09-19,9,Tuesday,0,1003,7433,7.41,normal,1.0615
Z06_Rohini_NorthWest,medium,2023-09-19,9,Tuesday,0,872,6251,7.17,normal,1.0615
Z07_Faridabad,low,2023-09-19,9,Tuesday,0,431,4025,9.34,normal,1.0615
Z08_Ghaziabad,low,2023-09-19,9,Tuesday,0,402,3243,8.07,normal,1.0615
Z01_CP_NewDelhi,mega,2023-09-20,9,Wednesday,0,4209,27967,6.64,normal,1.0845
Z02_Gurugram_Cyber,mega,2023-09-20,9,Wednesday,0,3388,23815,7.03,normal,1.0845
Z03_Noida_Sector18,high,2023-09-20,9,Wednesday,0,1937,19592,10.11,normal,1.0845
Z04_Dwarka_Airport,high,2023-09-20,9,Wednesday,0,1839,14577,7.93,normal,1.0845
Z05_Lajpat_SouthDelhi,medium,2023-09-20,9,Wednesday,0,1003,7817,7.79,normal,1.0845
Z06_Rohini_NorthWest,medium,2023-09-20,9,Wednesday,0,875,7699,8.8,normal,1.0845
Z07_Faridabad,low,2023-09-20,9,Wednesday,0,481,4190,8.71,normal,1.0845
Z08_Ghaziabad,low,2023-09-20,9,Wednesday,0,392,3424,8.73,normal,1.0845
Z01_CP_NewDelhi,mega,2023-09-21,9,Thursday,0,4233,33224,7.85,normal,1.0963
Z02_Gurugram_Cyber,mega,2023-09-21,9,Thursday,0,3607,25211,6.99,normal,1.0963
Z03_Noida_Sector18,high,2023-09-21,9,Thursday,0,2205,18256,8.28,normal,1.0963
Z04_Dwarka_Airport,high,2023-09-21,9,Thursday,0,1754,13372,7.62,normal,1.0963
